pop,ind,geo,pos_start,pos_end,pos_len,map_start,map_end,map_len,source
Uygur,S_Uygur-2,EastAsia,73354000,73618000,264000,64.00307841754798,64.04634997688396,0.0433,frog
Uygur,S_Uygur-2,EastAsia,26326000,26348000,22000,2.4341445921667266,2.47154250210615,0.0374,frog
Uygur,S_Uygur-2,EastAsia,26368000,26394000,26000,2.481289436117059,2.68061106870229,0.1993,frog
Uygur,S_Uygur-2,EastAsia,86568000,86782000,214000,75.56598034682081,75.82158298167685,0.2556,frog
Uygur,S_Uygur-2,EastAsia,21322000,21356000,34000,37.23704610488315,37.26528612634267,0.0282,frog
Uygur,S_Uygur-2,EastAsia,22306000,22434000,128000,37.52145177865613,37.608678187472236,0.0872,frog
Uygur,S_Uygur-2,EastAsia,46390000,46460000,70000,64.4596171875,64.5525091267799,0.0929,frog
Uygur,S_Uygur-2,EastAsia,48022000,48044000,22000,53.06765647969052,53.09531482939633,0.0277,frog
Uygur,S_Uygur-2,EastAsia,24724000,24774000,50000,39.330780942408374,39.4883,0.1575,frog
Uygur,S_Uygur-2,EastAsia,169464000,169702000,238000,167.19018777506113,167.41103818181818,0.2209,frog
Uygur,S_Uygur-2,EastAsia,186890000,186940000,50000,192.43888944365193,192.53733954248366,0.0985,frog
Uygur,S_Uygur-2,EastAsia,60972000,61326000,354000,70.8566380952381,70.9659,0.1093,frog
Uygur,S_Uygur-2,EastAsia,113352000,113572000,220000,113.97983904109589,114.01706430219146,0.0372,frog
Uygur,S_Uygur-2,EastAsia,22658000,22802000,144000,35.24296752136752,35.38276457680251,0.1398,frog
Uygur,S_Uygur-2,EastAsia,106392000,106606000,214000,105.20141187170896,105.42269149977749,0.2213,frog
Uygur,S_Uygur-2,EastAsia,23836000,23908000,72000,39.83333279434057,39.89000312056738,0.0567,frog
Uygur,S_Uygur-2,EastAsia,68334000,68478000,144000,74.12248722382324,74.17003220338984,0.0475,frog
Uygur,S_Uygur-2,EastAsia,147350000,147420000,70000,148.38880062287657,148.49889906868452,0.1101,frog
Xibo,S_Xibo-1,EastAsia,10806000,10860000,54000,14.300114705882352,14.592498825831703,0.2924,frog
Xibo,S_Xibo-1,EastAsia,19214000,19238000,24000,32.86787966305656,32.909265583845475,0.0414,frog
Xibo,S_Xibo-1,EastAsia,30998000,31102000,104000,47.571745882352936,47.7616,0.1899,frog
Xibo,S_Xibo-1,EastAsia,33762000,34016000,254000,50.430391105121295,50.62156567398119,0.1912,frog
Xibo,S_Xibo-1,EastAsia,19724000,19788000,64000,37.84947462686567,37.8842400862069,0.0348,frog
Xibo,S_Xibo-1,EastAsia,8656000,8696000,40000,15.31072841277977,15.369908586232421,0.0592,frog
Xibo,S_Xibo-1,EastAsia,73354000,73618000,264000,64.00307841754798,64.04634997688396,0.0433,frog
Xibo,S_Xibo-1,EastAsia,32788000,32834000,46000,16.29044105263158,16.429151449275363,0.1387,frog
Xibo,S_Xibo-1,EastAsia,34054000,34110000,56000,20.6192,20.721530393487107,0.1023,frog
Xibo,S_Xibo-1,EastAsia,98840000,98984000,144000,94.03169350961538,94.08776875,0.0561,frog
Xibo,S_Xibo-1,EastAsia,94722000,94744000,22000,93.40887698097428,93.67225180253993,0.2634,frog
Xibo,S_Xibo-1,EastAsia,19440000,19474000,34000,40.30399964285714,40.40275852782765,0.0988,frog
Xibo,S_Xibo-1,EastAsia,77820000,77852000,32000,117.20338175182482,117.25138799765809,0.048,frog
Xibo,S_Xibo-1,EastAsia,49022000,49082000,60000,63.72428372978116,63.79410966755827,0.0698,frog
Xibo,S_Xibo-1,EastAsia,47582000,47706000,124000,62.71644478961856,62.745968843283585,0.0295,frog
Xibo,S_Xibo-1,EastAsia,40044000,40078000,34000,56.36368553248493,56.41374450171821,0.0501,frog
Xibo,S_Xibo-1,EastAsia,46334000,46406000,72000,64.33559357798165,64.47648719723183,0.1409,frog
Xibo,S_Xibo-1,EastAsia,15722000,15776000,54000,29.970269318681318,30.012586437908496,0.0423,frog
Xibo,S_Xibo-1,EastAsia,18292000,18366000,74000,3.007268812877264,3.061215861718353,0.0539,frog
Xibo,S_Xibo-1,EastAsia,18852000,18942000,90000,4.035564575645757,4.0990838541666665,0.0635,frog
Xibo,S_Xibo-1,EastAsia,48022000,48044000,22000,53.06765647969052,53.09531482939633,0.0277,frog
Xibo,S_Xibo-1,EastAsia,48172000,48214000,42000,53.1750568224299,53.26369230769231,0.0886,frog
Xibo,S_Xibo-1,EastAsia,105314000,105664000,350000,109.87606220896672,110.27352458100559,0.3975,frog
Xibo,S_Xibo-1,EastAsia,23562000,23712000,150000,34.68723333333333,34.87347541284404,0.1862,frog
Xibo,S_Xibo-1,EastAsia,37572000,37650000,78000,51.91502165605096,52.028775905598245,0.1138,frog
Xibo,S_Xibo-1,EastAsia,78410000,78618000,208000,84.0377670998228,84.28704685690653,0.2493,frog
Xibo,S_Xibo-1,EastAsia,10098000,10130000,32000,20.455090934844193,20.566918306188924,0.1118,frog
Xibo,S_Xibo-1,EastAsia,142076000,142128000,52000,138.5800672915639,138.7328684807256,0.1528,frog
Xibo,S_Xibo-1,EastAsia,15366000,15494000,128000,23.07171323210412,23.21691662763466,0.1452,frog
Xibo,S_Xibo-1,EastAsia,43492000,43612000,120000,60.57365,60.722573039036845,0.1489,frog
Xibo,S_Xibo-1,EastAsia,135218000,135330000,112000,132.59788173694497,132.6363019315189,0.0384,frog
Xibo,S_Xibo-1,EastAsia,28348000,28440000,92000,45.743156743515854,45.844468680089484,0.1013,frog
Xibo,S_Xibo-2,EastAsia,48058000,48080000,22000,66.42410504774898,66.4529224256293,0.0288,frog
Xibo,S_Xibo-2,EastAsia,193508000,193554000,46000,186.15422752372737,186.21056541291907,0.0563,frog
Xibo,S_Xibo-2,EastAsia,198544000,198594000,50000,188.86710282685513,188.8962669527897,0.0292,frog
Xibo,S_Xibo-2,EastAsia,228224000,228686000,462000,223.94382425742575,224.0805008233059,0.1367,frog
Xibo,S_Xibo-2,EastAsia,6110000,6172000,62000,9.944848171701112,9.999619638242894,0.0548,frog
Xibo,S_Xibo-2,EastAsia,130710000,130894000,184000,139.71118964891042,139.78917621313036,0.078,frog
Xibo,S_Xibo-2,EastAsia,130922000,130944000,22000,140.0653519125683,140.15510714285716,0.0898,frog
Xibo,S_Xibo-2,EastAsia,98322000,98440000,118000,93.51607821953327,93.61752342995169,0.1014,frog
Xibo,S_Xibo-2,EastAsia,47940000,47988000,48000,64.61995595375723,64.66626131751484,0.0463,frog
Xibo,S_Xibo-2,EastAsia,22538000,22644000,106000,37.92510989010989,38.05089062667381,0.1258,frog
Xibo,S_Xibo-2,EastAsia,46418000,46464000,46000,64.4969,64.61699951219512,0.1201,frog
Xibo,S_Xibo-2,EastAsia,233810000,233862000,52000,229.23824545454545,229.2792919342604,0.041,frog
Xibo,S_Xibo-2,EastAsia,233948000,233974000,26000,229.42378072289156,229.50459157894738,0.0808,frog
Xibo,S_Xibo-2,EastAsia,17830000,18040000,210000,2.0921781326781326,2.5488833333333334,0.4567,frog
Xibo,S_Xibo-2,EastAsia,73916000,73946000,30000,96.09825069637883,96.181,0.0827,frog
Xibo,S_Xibo-2,EastAsia,15950000,16004000,54000,26.586913,26.6876,0.1007,frog
Xibo,S_Xibo-2,EastAsia,29132000,29240000,108000,44.16827320211961,44.2175,0.0492,frog
Xibo,S_Xibo-2,EastAsia,113338000,113572000,234000,113.96602748282324,114.01706430219146,0.051,frog
Xibo,S_Xibo-2,EastAsia,17102000,17182000,80000,30.771379752066114,30.822420930232557,0.051,frog
Xibo,S_Xibo-2,EastAsia,75426000,75490000,64000,80.68332298288509,80.7644335300627,0.0811,frog
Xibo,S_Xibo-2,EastAsia,121180000,121420000,240000,118.71731530382596,118.8723,0.155,frog
Xibo,S_Xibo-2,EastAsia,35324000,35522000,198000,46.8018,46.9442,0.1424,frog
Xibo,S_Xibo-2,EastAsia,45702000,45788000,86000,62.8241,62.96733455830388,0.1432,frog
Xibo,S_Xibo-2,EastAsia,45814000,45854000,40000,63.06211142857143,63.13971054545455,0.0776,frog
Xibo,S_Xibo-2,EastAsia,120226000,120346000,120000,112.71414777777778,112.78843177570093,0.0743,frog
Xibo,S_Xibo-2,EastAsia,41640000,41706000,66000,58.04136903376018,58.10880240963855,0.0674,frog
Yi,S_Yi-1,EastAsia,30998000,31108000,110000,47.571745882352936,47.762150112612616,0.1904,frog
Yi,S_Yi-1,EastAsia,41930000,41974000,44000,62.06290950570342,62.1158515625,0.0529,frog
Yi,S_Yi-1,EastAsia,48020000,48094000,74000,66.385316918429,66.46306211031174,0.0777,frog
Yi,S_Yi-1,EastAsia,57614000,57776000,162000,75.4014350877193,75.70332402402403,0.3019,frog
Yi,S_Yi-1,EastAsia,107730000,107872000,142000,122.54835899419729,122.65701812865497,0.1087,frog
Yi,S_Yi-1,EastAsia,114602000,114730000,128000,122.9043320754717,123.03616217088923,0.1318,frog
Yi,S_Yi-1,EastAsia,121664000,121750000,86000,122.92433610271902,123.03021274787535,0.1059,frog
Yi,S_Yi-1,EastAsia,27728000,27948000,220000,16.00589153789551,16.107615337423315,0.1017,frog
Yi,S_Yi-1,EastAsia,92884000,92946000,62000,80.29487203579419,80.43239499642603,0.1375,frog
Yi,S_Yi-1,EastAsia,34056000,34110000,54000,20.62220132417852,20.721530393487107,0.0993,frog
Yi,S_Yi-1,EastAsia,98322000,98364000,42000,93.51607821953327,93.58530310559006,0.0692,frog
Yi,S_Yi-1,EastAsia,101140000,101168000,28000,98.7016787755102,98.76317112922003,0.0615,frog
Yi,S_Yi-1,EastAsia,87164000,87188000,24000,76.08202374100719,76.13482323401406,0.0528,frog
Yi,S_Yi-1,EastAsia,13508000,13532000,24000,30.642230896226415,30.71889593345656,0.0767,frog
Yi,S_Yi-1,EastAsia,76306000,76338000,32000,110.46704714210803,110.58789246073299,0.1208,frog
Yi,S_Yi-1,EastAsia,4090000,4124000,34000,6.1980150375939855,6.233617307692308,0.0356,frog
Yi,S_Yi-1,EastAsia,96806000,97086000,280000,103.83605448682513,103.87273031063425,0.0367,frog
Yi,S_Yi-1,EastAsia,235426000,235468000,42000,232.66657112676057,232.74009262097655,0.0735,frog
Yi,S_Yi-1,EastAsia,15690000,15804000,114000,29.870594255874675,30.018640295748614,0.148,frog
Yi,S_Yi-1,EastAsia,17830000,18000000,170000,2.0921781326781326,2.408055527638191,0.3159,frog
Yi,S_Yi-1,EastAsia,18320000,18368000,48000,3.0124166014095537,3.062379381443299,0.05,frog
Yi,S_Yi-1,EastAsia,37636000,37776000,140000,52.021714689265536,52.326481316187596,0.3048,frog
Yi,S_Yi-1,EastAsia,17102000,17182000,80000,30.771379752066114,30.822420930232557,0.051,frog
Yi,S_Yi-1,EastAsia,121180000,121420000,240000,118.71731530382596,118.8723,0.155,frog
Yi,S_Yi-1,EastAsia,142076000,142108000,32000,138.5800672915639,138.66631482035928,0.0862,frog
Yi,S_Yi-1,EastAsia,92272000,92366000,94000,90.5427,90.61519166666668,0.0725,frog
Yi,S_Yi-1,EastAsia,110182000,110258000,76000,106.08008614947198,106.24665,0.1666,frog
Yi,S_Yi-1,EastAsia,9948000,10272000,324000,14.363399519375188,14.6237,0.2603,frog
Yi,S_Yi-1,EastAsia,124990000,125090000,100000,122.18642837465565,122.2171351758794,0.0307,frog
Yi,S_Yi-1,EastAsia,12580000,12698000,118000,19.602456624141315,19.895243598055103,0.2928,frog
Yi,S_Yi-1,EastAsia,138352000,138384000,32000,144.5085599,144.5547,0.0461,frog
Yi,S_Yi-1,EastAsia,13462000,13500000,38000,19.041837711069416,19.067936558139536,0.0261,frog
Yi,S_Yi-2,EastAsia,29774000,29802000,28000,45.06024482225657,45.12543481481482,0.0652,frog
Yi,S_Yi-2,EastAsia,30048000,30160000,112000,45.307167051328285,45.439875257731956,0.1327,frog
Yi,S_Yi-2,EastAsia,31000000,31116000,116000,47.696991964285715,47.76516153846154,0.0682,frog
Yi,S_Yi-2,EastAsia,47648000,48042000,394000,66.07175077389985,66.3879553968254,0.3162,frog
Yi,S_Yi-2,EastAsia,57638000,57776000,138000,75.46807478991597,75.70332402402403,0.2352,frog
Yi,S_Yi-2,EastAsia,193508000,193534000,26000,186.15422752372737,186.20839439071565,0.0542,frog
Yi,S_Yi-2,EastAsia,238722000,238746000,24000,243.9774,244.03088140043764,0.0535,frog
Yi,S_Yi-2,EastAsia,245410000,245462000,52000,259.661,259.707,0.046,frog
Yi,S_Yi-2,EastAsia,36400000,36452000,52000,49.653321005917164,49.87311815252417,0.2198,frog
Yi,S_Yi-2,EastAsia,41620000,41698000,78000,53.39397337278107,53.42366251241311,0.0297,frog
Yi,S_Yi-2,EastAsia,132056000,132168000,112000,143.9683191780822,144.05704935241988,0.0887,frog
Yi,S_Yi-2,EastAsia,8656000,8750000,94000,15.31072841277977,15.53450802603037,0.2238,frog
Yi,S_Yi-2,EastAsia,69358000,69404000,46000,74.70322089810017,74.75694491525424,0.0537,frog
Yi,S_Yi-2,EastAsia,21868000,21900000,32000,0.13821442786069651,0.163191832460733,0.025,frog
Yi,S_Yi-2,EastAsia,24044000,24076000,32000,7.181999221789883,7.25833051948052,0.0763,frog
Yi,S_Yi-2,EastAsia,75830000,75870000,40000,68.0743147887324,68.11848426150121,0.0442,frog
Yi,S_Yi-2,EastAsia,32842000,32880000,38000,16.4544,16.494185981308412,0.0398,frog
Yi,S_Yi-2,EastAsia,101140000,101168000,28000,98.7016787755102,98.76317112922003,0.0615,frog
Yi,S_Yi-2,EastAsia,27068000,27108000,40000,4.238168098159509,4.299835390428211,0.0617,frog
Yi,S_Yi-2,EastAsia,58738000,58922000,184000,70.25408070459608,70.36404545454545,0.11,frog
Yi,S_Yi-2,EastAsia,3818000,3878000,60000,5.472795079232694,5.522738045375219,0.0499,frog
Yi,S_Yi-2,EastAsia,46306000,46460000,154000,64.28682215966218,64.5525091267799,0.2657,frog
Yi,S_Yi-2,EastAsia,232804000,233268000,464000,227.99258577524893,228.14330925868,0.1507,frog
Yi,S_Yi-2,EastAsia,17830000,18000000,170000,2.0921781326781326,2.408055527638191,0.3159,frog
Yi,S_Yi-2,EastAsia,18292000,18362000,70000,3.007268812877264,3.058430215827338,0.0512,frog
Yi,S_Yi-2,EastAsia,189122000,189156000,34000,197.96513008573655,198.00477609329445,0.0396,frog
Yi,S_Yi-2,EastAsia,102606000,102690000,84000,104.86143940556089,104.94906049771618,0.0876,frog
Yi,S_Yi-2,EastAsia,96374000,96476000,102000,99.86217405978785,99.9646427406199,0.1025,frog
Yi,S_Yi-2,EastAsia,121046000,121166000,120000,118.62510257142857,118.6806109247724,0.0555,frog
Yi,S_Yi-2,EastAsia,161258000,161384000,126000,159.9326439430648,159.9637842995169,0.0311,frog
Yi,S_Yi-2,EastAsia,31264000,31528000,264000,43.6933,43.7921,0.0988,frog
Yi,S_Yi-2,EastAsia,151016000,151070000,54000,145.9762,146.0645293350717,0.0883,frog
Yi,S_Yi-2,EastAsia,13798000,13880000,82000,19.5203,19.578462711864407,0.0582,frog
Yi,S_Yi-2,EastAsia,80968000,81046000,78000,88.06932446483181,88.18753815261044,0.1182,frog
Yi,S_Yi-2,EastAsia,124990000,125112000,122000,122.18642837465565,122.26166287339971,0.0752,frog
Yi,S_Yi-2,EastAsia,37368000,37404000,36000,53.13203032200357,53.26596169954476,0.1339,frog
Yi,S_Yi-2,EastAsia,38432000,38468000,36000,54.458894788732394,54.540928399629976,0.082,frog
Yi,S_Yi-2,EastAsia,13462000,13500000,38000,19.041837711069416,19.067936558139536,0.0261,frog
Australian,B_Australian-3,Oceania,11998000,12072000,74000,17.29561919879063,17.334744642857142,0.0391,frog
Australian,B_Australian-3,Oceania,20774000,21014000,240000,35.57437366020525,36.06692618917441,0.4926,frog
Australian,B_Australian-3,Oceania,24230000,24390000,160000,39.71661603136571,39.807301632302405,0.0907,frog
Australian,B_Australian-3,Oceania,24434000,24492000,58000,39.92758854625551,39.96121918720853,0.0336,frog
Australian,B_Australian-3,Oceania,25418000,25482000,64000,41.67478625429553,41.81633383934219,0.1415,frog
Australian,B_Australian-3,Oceania,25742000,25878000,136000,42.00943046534729,42.11406469255493,0.1046,frog
Australian,B_Australian-3,Oceania,29862000,30128000,266000,45.17373776956254,45.369597842401504,0.1959,frog
Australian,B_Australian-3,Oceania,64536000,64572000,36000,85.55272958703607,85.7083589731512,0.1556,frog
Australian,B_Australian-3,Oceania,64980000,65020000,40000,86.05870671688638,86.1872210505684,0.1285,frog
Australian,B_Australian-3,Oceania,65074000,65148000,74000,86.28884444444445,86.37219163071613,0.0833,frog
Australian,B_Australian-3,Oceania,65384000,65482000,98000,86.6487798076923,86.70207702273284,0.0533,frog
Australian,B_Australian-3,Oceania,87656000,87698000,42000,106.08274791035736,106.25745898305085,0.1747,frog
Australian,B_Australian-3,Oceania,88062000,88118000,56000,107.11862789115646,107.14705574712644,0.0284,frog
Australian,B_Australian-3,Oceania,90152000,90300000,148000,108.97417809611831,109.04283740310078,0.0687,frog
Australian,B_Australian-3,Oceania,90608000,90654000,46000,109.6921096423017,109.75392845326716,0.0618,frog
Australian,B_Australian-3,Oceania,92032000,92100000,68000,110.81448091684435,110.92747948717948,0.113,frog
Australian,B_Australian-3,Oceania,94174000,94454000,280000,111.88218828190159,112.06761176470589,0.1854,frog
Australian,B_Australian-3,Oceania,97440000,97462000,22000,114.3382,114.37933296404682,0.0411,frog
Australian,B_Australian-3,Oceania,102324000,102388000,64000,119.2136,119.28480630630631,0.0712,frog
Australian,B_Australian-3,Oceania,112488000,112530000,42000,129.736025577812,129.81925575296108,0.0832,frog
Australian,B_Australian-3,Oceania,116036000,116268000,232000,133.5377663567693,133.9377,0.3999,frog
Australian,B_Australian-3,Oceania,168370000,168398000,28000,165.86844814814813,166.03016239882265,0.1617,frog
Australian,B_Australian-3,Oceania,179794000,179828000,34000,175.3091500967118,175.34642388117283,0.0373,frog
Australian,B_Australian-3,Oceania,185514000,185552000,38000,181.0091962503524,181.14017211538462,0.131,frog
Australian,B_Australian-3,Oceania,185590000,185892000,302000,181.14343351877608,181.21321233183858,0.0698,frog
Australian,B_Australian-3,Oceania,186042000,186150000,108000,181.2574671641791,181.29002275013974,0.0326,frog
Australian,B_Australian-3,Oceania,186820000,186858000,38000,181.64119314516128,181.71089211822658,0.0697,frog
Australian,B_Australian-3,Oceania,192366000,192408000,42000,184.89788483333334,184.94863693901036,0.0508,frog
Australian,B_Australian-3,Oceania,201690000,201748000,58000,192.62142953869048,192.70294569343065,0.0815,frog
Australian,B_Australian-3,Oceania,203352000,203376000,24000,195.45222988505748,195.48426914516946,0.032,frog
Australian,B_Australian-3,Oceania,237122000,237142000,20000,239.75220054777844,239.8325277372263,0.0803,frog
Australian,B_Australian-3,Oceania,240866000,240898000,32000,248.85933720930234,248.89855409638554,0.0392,frog
Australian,B_Australian-3,Oceania,242380000,242414000,34000,252.61307915904936,252.64486923076925,0.0318,frog
Australian,B_Australian-3,Oceania,12662000,12806000,144000,24.906563076923078,25.037934482758622,0.1314,frog
Australian,B_Australian-3,Oceania,12848000,12876000,28000,25.2357,25.456668969849247,0.221,frog
Australian,B_Australian-3,Oceania,13208000,13242000,34000,26.40248358778626,26.433591706161135,0.0311,frog
Australian,B_Australian-3,Oceania,15456000,15504000,48000,31.58023571785893,31.651279241877255,0.071,frog
Australian,B_Australian-3,Oceania,18554000,18582000,28000,36.67110516962843,36.721112355212355,0.05,frog
Australian,B_Australian-3,Oceania,24486000,24528000,42000,41.03586122685185,41.178331944444444,0.1425,frog
Australian,B_Australian-3,Oceania,26050000,26150000,100000,43.49979951134381,43.557,0.0572,frog
Australian,B_Australian-3,Oceania,63926000,64066000,140000,72.60139655172414,72.67445840707964,0.0731,frog
Australian,B_Australian-3,Oceania,74080000,74720000,640000,84.53687579199044,84.57020332167832,0.0333,frog
Australian,B_Australian-3,Oceania,77970000,78044000,74000,86.61722274800456,86.86492,0.2477,frog
Australian,B_Australian-3,Oceania,78156000,78246000,90000,86.94413565022423,87.06729195804196,0.1232,frog
Australian,B_Australian-3,Oceania,79776000,79964000,188000,89.1869996911197,89.40912831858407,0.2221,frog
Australian,B_Australian-3,Oceania,95760000,95854000,94000,106.78304781685155,106.81580298579341,0.0328,frog
Australian,B_Australian-3,Oceania,100132000,100228000,96000,111.12651706263499,111.24964490586933,0.1231,frog
Australian,B_Australian-3,Oceania,122382000,122474000,92000,135.45403543201607,135.66962142857142,0.2156,frog
Australian,B_Australian-3,Oceania,123908000,124010000,102000,138.4520255319149,138.69625577889448,0.2442,frog
Australian,B_Australian-3,Oceania,3142000,3172000,30000,1.2516380010411243,1.345565234375,0.0939,frog
Australian,B_Australian-3,Oceania,4788000,4934000,146000,4.2449903448275865,4.3053922367409685,0.0604,frog
Australian,B_Australian-3,Oceania,86140000,86202000,62000,85.4897,85.5154004145937,0.0257,frog
Australian,B_Australian-3,Oceania,86262000,86424000,162000,85.54786646706587,85.64648271981997,0.0986,frog
Australian,B_Australian-3,Oceania,122166000,122192000,26000,123.75823831877729,123.78718044579534,0.0289,frog
Australian,B_Australian-3,Oceania,122224000,122472000,248000,124.28768491446345,124.43999090909091,0.1523,frog
Australian,B_Australian-3,Oceania,3616000,3678000,62000,2.261138547968885,2.4501048076923078,0.189,frog
Australian,B_Australian-3,Oceania,9412000,9454000,42000,16.4582,16.505184430131614,0.047,frog
Australian,B_Australian-3,Oceania,10178000,10256000,78000,17.104401020408165,17.357153944020357,0.2528,frog
Australian,B_Australian-3,Oceania,79060000,79210000,150000,83.84952060085837,83.97307006673022,0.1235,frog
Australian,B_Australian-3,Oceania,83470000,83520000,50000,87.21311363636363,87.38774478260869,0.1746,frog
Australian,B_Australian-3,Oceania,89270000,89378000,108000,89.36655044524294,89.43440214002642,0.0679,frog
Australian,B_Australian-3,Oceania,92572000,92688000,116000,92.51213369397219,92.79163778458845,0.2795,frog
Australian,B_Australian-3,Oceania,93558000,93598000,40000,94.01871789264413,94.05103888446216,0.0323,frog
Australian,B_Australian-3,Oceania,96380000,96432000,52000,98.4566,98.49750113240418,0.0409,frog
Australian,B_Australian-3,Oceania,97424000,97626000,202000,99.66311665335463,99.7827,0.1196,frog
Australian,B_Australian-3,Oceania,97686000,97720000,34000,100.0691643382353,100.11497272727273,0.0458,frog
Australian,B_Australian-3,Oceania,100016000,100300000,284000,102.77576216596343,103.036,0.2602,frog
Australian,B_Australian-3,Oceania,100740000,100776000,36000,103.10833930753564,103.14463012048192,0.0363,frog
Australian,B_Australian-3,Oceania,100962000,101064000,102000,103.41783161786454,103.47279408560311,0.055,frog
Australian,B_Australian-3,Oceania,101608000,101650000,42000,103.85311341942729,103.9089100148002,0.0558,frog
Australian,B_Australian-3,Oceania,101924000,101972000,48000,104.39013845433256,104.47764527559056,0.0875,frog
Australian,B_Australian-3,Oceania,102100000,102306000,206000,104.78177514124295,104.86018764044944,0.0784,frog
Australian,B_Australian-3,Oceania,103414000,103762000,348000,106.17410991459339,106.3667,0.1926,frog
Australian,B_Australian-3,Oceania,104290000,104450000,160000,107.3692,107.41884641455583,0.0496,frog
Australian,B_Australian-3,Oceania,106660000,106956000,296000,110.93023421698577,111.08408129462161,0.1538,frog
Australian,B_Australian-3,Oceania,108176000,108230000,54000,111.85477234927235,111.95151188255613,0.0967,frog
Australian,B_Australian-3,Oceania,108476000,108508000,32000,112.04855609756098,112.21118410266232,0.1626,frog
Australian,B_Australian-3,Oceania,108706000,108728000,22000,112.87149216569114,112.97995217391305,0.1085,frog
Australian,B_Australian-3,Oceania,109600000,109644000,44000,114.03815296703297,114.20376691842901,0.1656,frog
Australian,B_Australian-3,Oceania,114086000,114158000,72000,117.7390011976048,117.88408907216495,0.1451,frog
Australian,B_Australian-3,Oceania,121128000,121448000,320000,130.2731,130.37567016348774,0.1026,frog
Australian,B_Australian-3,Oceania,75592000,75668000,76000,67.69461963612159,67.77251563765182,0.0779,frog
Australian,B_Australian-3,Oceania,76024000,76206000,182000,68.6466973444613,68.71864738598443,0.072,frog
Australian,B_Australian-3,Oceania,77092000,77218000,126000,69.52627595944966,69.6205,0.0942,frog
Australian,B_Australian-3,Oceania,77364000,77408000,44000,69.6643,69.76259781659388,0.0983,frog
Australian,B_Australian-3,Oceania,96070000,96104000,34000,85.03779569892473,85.15015298815753,0.1124,frog
Australian,B_Australian-3,Oceania,97386000,97488000,102000,85.72118444084279,85.75129723502305,0.0301,frog
Australian,B_Australian-3,Oceania,98632000,98740000,108000,87.43827122835944,87.58211965317919,0.1438,frog
Australian,B_Australian-3,Oceania,98768000,98788000,20000,87.70229151061173,87.73375417607224,0.0315,frog
Australian,B_Australian-3,Oceania,99464000,99656000,192000,90.04628108108108,90.10892094017095,0.0626,frog
Australian,B_Australian-3,Oceania,103832000,103870000,38000,95.80839808429118,95.8438127118644,0.0354,frog
Australian,B_Australian-3,Oceania,103908000,103968000,60000,95.96338841463414,95.99095039370079,0.0276,frog
Australian,B_Australian-3,Oceania,104110000,104140000,30000,96.5808962962963,96.6324,0.0515,frog
Australian,B_Australian-3,Oceania,104742000,104792000,50000,97.30462071005917,97.41042884097034,0.1058,frog
Australian,B_Australian-3,Oceania,104920000,104952000,32000,97.6378,97.67788247734138,0.0401,frog
Australian,B_Australian-3,Oceania,104974000,105024000,50000,97.69757460510328,97.79272094674556,0.0951,frog
Australian,B_Australian-3,Oceania,105372000,105460000,88000,98.87088056338028,98.9214342519685,0.0506,frog
Australian,B_Australian-3,Oceania,105664000,105724000,60000,100.424756152513,100.7287845810056,0.304,frog
Australian,B_Australian-3,Oceania,106400000,106434000,34000,102.39539413287316,102.44476228842248,0.0494,frog
Australian,B_Australian-3,Oceania,109134000,109252000,118000,109.67928416844349,109.80126237306253,0.122,frog
Australian,B_Australian-3,Oceania,41988000,42310000,322000,29.437280014199505,29.512921187584343,0.0756,frog
Australian,B_Australian-3,Oceania,56890000,56940000,50000,41.485498126463696,41.539435616438354,0.0539,frog
Australian,B_Australian-3,Oceania,59238000,59352000,114000,45.0704,45.143,0.0726,frog
Australian,B_Australian-3,Oceania,59430000,59530000,100000,45.1533,45.382138590683375,0.2288,frog
Australian,B_Australian-3,Oceania,59588000,60034000,446000,45.44211544502618,45.5048,0.0627,frog
Australian,B_Australian-3,Oceania,60956000,61644000,688000,45.7753,45.87867090729783,0.1034,frog
Australian,B_Australian-3,Oceania,61678000,61698000,20000,45.99590835294117,46.0826,0.0867,frog
Australian,B_Australian-3,Oceania,63126000,63154000,28000,48.025121666666664,48.06111752577319,0.036,frog
Australian,B_Australian-3,Oceania,63880000,63946000,66000,48.84684560669456,48.89751954887218,0.0507,frog
Australian,B_Australian-3,Oceania,68834000,68964000,130000,51.75996984448952,51.78993944099379,0.03,frog
Australian,B_Australian-3,Oceania,69162000,69198000,36000,52.30013356741573,52.39711447876448,0.097,frog
Australian,B_Australian-3,Oceania,96312000,96388000,76000,88.47833273113709,88.51798344615385,0.0397,frog
Australian,B_Australian-3,Oceania,96874000,97058000,184000,90.12476019021739,90.25200129589632,0.1272,frog
Australian,B_Australian-3,Oceania,30332000,30356000,24000,12.127081430948419,12.269022263194284,0.1419,frog
Australian,B_Australian-3,Oceania,33794000,33844000,50000,17.91855165562914,17.996473343373495,0.0779,frog
Australian,B_Australian-3,Oceania,34428000,34508000,80000,19.60483256097561,19.65802294356326,0.0532,frog
Australian,B_Australian-3,Oceania,34992000,35074000,82000,20.253582125603863,20.469004799513975,0.2154,frog
Australian,B_Australian-3,Oceania,35128000,35426000,298000,21.101780116110305,21.3792,0.2774,frog
Australian,B_Australian-3,Oceania,35702000,35842000,140000,21.536915071283094,21.7057,0.1688,frog
Australian,B_Australian-3,Oceania,36256000,36330000,74000,22.955289903846154,23.064798280542988,0.1095,frog
